objectid,mode,lineabbr,month_,year_,servicetype,avgboardings,city,county
271,Fixed Route Bus - Regular,2,April,2017,SAT,248.734430000000003,Salt Lake City,Salt Lake
272,Fixed Route Bus - Regular,2,November,2017,SAT,197.750000000000000,Salt Lake City,Salt Lake
273,Fixed Route Bus - Regular,2,September,2017,WKD,2257.630474000000049,Salt Lake City,Salt Lake
274,Fixed Route Bus - Regular,2,November,2017,WKD,2229.518170999999711,Salt Lake City,Salt Lake
275,Fixed Route Bus - Regular,2,October,2017,SAT,205.500000000000000,Salt Lake City,Salt Lake
276,Fixed Route Bus - Regular,2,May,2017,SAT,219.250000000000000,Salt Lake City,Salt Lake
277,Fixed Route Bus - Regular,2,August,2017,SAT,156.583333000000010,Salt Lake City,Salt Lake
278,Fixed Route Bus - Regular,2,March,2017,WKD,2039.674021999999923,Salt Lake City,Salt Lake
279,Fixed Route Bus - Regular,2,February,2017,WKD,2201.088549000000057,Salt Lake City,Salt Lake
280,Fixed Route Bus - Regular,2,February,2017,SAT,263.399999999999977,Salt Lake City,Salt Lake
281,Fixed Route Bus - Regular,2,January,2017,WKD,2056.931857000000036,Salt Lake City,Salt Lake
282,Fixed Route Bus - Regular,2,June,2017,WKD,1653.520995999999968,Salt Lake City,Salt Lake
283,Fixed Route Bus - Regular,2,December,2017,SAT,177.937778000000009,Salt Lake City,Salt Lake
284,Fixed Route Bus - Regular,2,June,2017,SAT,243.083333000000010,Salt Lake City,Salt Lake
285,Fixed Route Bus - Regular,2,January,2017,SAT,265.750000000000000,Salt Lake City,Salt Lake
286,Fixed Route Bus - Regular,3,April,2022,WKD,310.394840999999985,Salt Lake City,Salt Lake
287,Fixed Route Bus - Regular,3,April,2022,SAT,122.700000000000003,Salt Lake City,Salt Lake
288,Fixed Route Bus - Regular,3,February,2022,SAT,153.000000000000000,Salt Lake City,Salt Lake
289,Fixed Route Bus - Regular,3,June,2022,SAT,125.349999999999994,Salt Lake City,Salt Lake
290,Fixed Route Bus - Regular,3,January,2022,WKD,246.028655000000015,Salt Lake City,Salt Lake
291,Fixed Route Bus - Regular,3,May,2022,WKD,215.037446999999986,Salt Lake City,Salt Lake
292,Fixed Route Bus - Regular,3,May,2022,SAT,134.199999999999989,Salt Lake City,Salt Lake
293,Fixed Route Bus - Regular,3,March,2022,SAT,108.916667000000004,Salt Lake City,Salt Lake
294,Fixed Route Bus - Regular,3,January,2022,SAT,88.799999999999997,Salt Lake City,Salt Lake
295,Fixed Route Bus - Regular,3,June,2022,WKD,235.140917999999999,Salt Lake City,Salt Lake
296,Fixed Route Bus - Regular,3,July,2022,SAT,121.330951999999996,Salt Lake City,Salt Lake
297,Fixed Route Bus - Regular,3,March,2022,WKD,302.466164999999990,Salt Lake City,Salt Lake
298,Fixed Route Bus - Regular,3,August,2022,WKD,49.695651999999995,Salt Lake City,Salt Lake
299,Fixed Route Bus - Regular,3,July,2022,WKD,251.338330000000013,Salt Lake City,Salt Lake
300,Fixed Route Bus - Regular,3,February,2022,WKD,335.897712000000013,Salt Lake City,Salt Lake
301,Fixed Route Bus - Regular,3,August,2022,SAT,34.250000000000000,Salt Lake City,Salt Lake
302,Fixed Route Bus - Regular,3,November,2021,WKD,320.812954999999988,Salt Lake City,Salt Lake
303,Fixed Route Bus - Regular,3,April,2021,WKD,130.750000000000000,Salt Lake City,Salt Lake
304,Fixed Route Bus - Regular,3,May,2021,SAT,103.950000000000003,Salt Lake City,Salt Lake
305,Fixed Route Bus - Regular,3,February,2021,SAT,67.849999999999994,Salt Lake City,Salt Lake
306,Fixed Route Bus - Regular,3,December,2021,WKD,207.030422999999985,Salt Lake City,Salt Lake
307,Fixed Route Bus - Regular,3,September,2021,WKD,370.849342000000036,Salt Lake City,Salt Lake
308,Fixed Route Bus - Regular,3,June,2021,SAT,90.250000000000000,Salt Lake City,Salt Lake
309,Fixed Route Bus - Regular,3,May,2021,WKD,123.286765000000003,Salt Lake City,Salt Lake
310,Fixed Route Bus - Regular,3,September,2021,SAT,113.666667000000004,Salt Lake City,Salt Lake
311,Fixed Route Bus - Regular,3,July,2021,SAT,89.571428999999995,Salt Lake City,Salt Lake
312,Fixed Route Bus - Regular,3,August,2021,WKD,244.997158999999982,Salt Lake City,Salt Lake
313,Fixed Route Bus - Regular,3,March,2021,SAT,58.333333000000003,Salt Lake City,Salt Lake
314,Fixed Route Bus - Regular,3,October,2021,SAT,126.250000000000000,Salt Lake City,Salt Lake
315,Fixed Route Bus - Regular,3,January,2021,WKD,119.760458000000000,Salt Lake City,Salt Lake
316,Fixed Route Bus - Regular,3,February,2021,WKD,141.464031000000006,Salt Lake City,Salt Lake
317,Fixed Route Bus - Regular,3,July,2021,WKD,150.660526000000004,Salt Lake City,Salt Lake
318,Fixed Route Bus - Regular,3,August,2021,SAT,109.750000000000000,Salt Lake City,Salt Lake
319,Fixed Route Bus - Regular,3,November,2021,SAT,113.549999999999997,Salt Lake City,Salt Lake
320,Fixed Route Bus - Regular,3,January,2021,SAT,64.450000000000003,Salt Lake City,Salt Lake
321,Fixed Route Bus - Regular,3,March,2021,WKD,137.491141999999996,Salt Lake City,Salt Lake
322,Fixed Route Bus - Regular,3,June,2021,WKD,133.671053000000001,Salt Lake City,Salt Lake
323,Fixed Route Bus - Regular,3,December,2021,SAT,99.166667000000004,Salt Lake City,Salt Lake
324,Fixed Route Bus - Regular,3,October,2021,WKD,300.740936000000033,Salt Lake City,Salt Lake
325,Fixed Route Bus - Regular,3,April,2021,SAT,93.500000000000000,Salt Lake City,Salt Lake
326,Fixed Route Bus - Regular,3,May,2020,WKD,77.739766000000003,Salt Lake City,Salt Lake
327,Fixed Route Bus - Regular,3,July,2020,SAT,81.916667000000004,Salt Lake City,Salt Lake
328,Fixed Route Bus - Regular,3,April,2020,SAT,41.500000000000000,Salt Lake City,Salt Lake
329,Fixed Route Bus - Regular,3,May,2020,SAT,65.400000000000006,Salt Lake City,Salt Lake
330,Fixed Route Bus - Regular,3,January,2020,WKD,800.193152999999938,Salt Lake City,Salt Lake
331,Fixed Route Bus - Regular,3,January,2020,SAT,122.250000000000000,Salt Lake City,Salt Lake
332,Fixed Route Bus - Regular,3,June,2020,WKD,101.932900000000004,Salt Lake City,Salt Lake
333,Fixed Route Bus - Regular,3,November,2020,WKD,114.159523999999990,Salt Lake City,Salt Lake
334,Fixed Route Bus - Regular,3,September,2020,WKD,132.763033000000007,Salt Lake City,Salt Lake
335,Fixed Route Bus - Regular,3,September,2020,SAT,87.000000000000000,Salt Lake City,Salt Lake
336,Fixed Route Bus - Regular,3,August,2020,WKD,126.741129999999998,Salt Lake City,Salt Lake
337,Fixed Route Bus - Regular,3,March,2020,SAT,80.500000000000000,Salt Lake City,Salt Lake
338,Fixed Route Bus - Regular,3,June,2020,SAT,68.250000000000000,Salt Lake City,Salt Lake
339,Fixed Route Bus - Regular,3,July,2020,WKD,96.405262999999991,Salt Lake City,Salt Lake
340,Fixed Route Bus - Regular,3,February,2020,SUN,0.000000000000000,Salt Lake City,Salt Lake
341,Fixed Route Bus - Regular,3,December,2020,SAT,57.583333000000003,Salt Lake City,Salt Lake
342,Fixed Route Bus - Regular,3,December,2020,WKD,87.761904999999999,Salt Lake City,Salt Lake
343,Fixed Route Bus - Regular,3,November,2020,SAT,62.399999999999999,Salt Lake City,Salt Lake
344,Fixed Route Bus - Regular,3,October,2020,SAT,66.450000000000003,Salt Lake City,Salt Lake
345,Fixed Route Bus - Regular,3,March,2020,WKD,373.342914000000007,Salt Lake City,Salt Lake
346,Fixed Route Bus - Regular,3,February,2020,WKD,851.529411999999979,Salt Lake City,Salt Lake
347,Fixed Route Bus - Regular,3,August,2020,SAT,70.266666999999998,Salt Lake City,Salt Lake
348,Fixed Route Bus - Regular,3,February,2020,SAT,143.866667000000007,Salt Lake City,Salt Lake
349,Fixed Route Bus - Regular,3,October,2020,WKD,116.363636000000000,Salt Lake City,Salt Lake
350,Fixed Route Bus - Regular,3,April,2020,WKD,82.113488000000004,Salt Lake City,Salt Lake
351,Fixed Route Bus - Regular,3,January,2019,WKD,461.539471999999989,Salt Lake City,Salt Lake
352,Fixed Route Bus - Regular,3,February,2019,WKD,493.477630999999974,Salt Lake City,Salt Lake
353,Fixed Route Bus - Regular,3,July,2019,WKD,370.404882000000043,Salt Lake City,Salt Lake
354,Fixed Route Bus - Regular,3,February,2019,SAT,109.250000000000000,Salt Lake City,Salt Lake
355,Fixed Route Bus - Regular,3,September,2019,SAT,177.400000000000006,Salt Lake City,Salt Lake
356,Fixed Route Bus - Regular,3,November,2019,WKD,861.073271000000091,Salt Lake City,Salt Lake
357,Fixed Route Bus - Regular,3,October,2019,WKD,810.350121999999942,Salt Lake City,Salt Lake
358,Fixed Route Bus - Regular,3,January,2019,SAT,96.750000000000000,Salt Lake City,Salt Lake
359,Fixed Route Bus - Regular,3,December,2019,WKD,578.475062999999977,Salt Lake City,Salt Lake
360,Fixed Route Bus - Regular,3,April,2019,WKD,465.234677999999974,Salt Lake City,Salt Lake
361,Fixed Route Bus - Regular,3,December,2019,SAT,118.000000000000000,Salt Lake City,Salt Lake
362,Fixed Route Bus - Regular,3,June,2019,WKD,369.838220999999976,Salt Lake City,Salt Lake
363,Fixed Route Bus - Regular,3,May,2019,WKD,359.933626000000004,Salt Lake City,Salt Lake
364,Fixed Route Bus - Regular,3,August,2019,SAT,141.983333000000016,Salt Lake City,Salt Lake
365,Fixed Route Bus - Regular,3,June,2019,SAT,166.400000000000006,Salt Lake City,Salt Lake
366,Fixed Route Bus - Regular,3,March,2019,SAT,142.983333000000016,Salt Lake City,Salt Lake
367,Fixed Route Bus - Regular,3,July,2019,SAT,154.900000000000006,Salt Lake City,Salt Lake
368,Fixed Route Bus - Regular,3,May,2019,SAT,125.700000000000003,Salt Lake City,Salt Lake
369,Fixed Route Bus - Regular,3,April,2019,SAT,118.145832999999996,Salt Lake City,Salt Lake
370,Fixed Route Bus - Regular,3,August,2019,WKD,636.233359999999948,Salt Lake City,Salt Lake
371,Fixed Route Bus - Regular,3,March,2019,WKD,434.310274999999990,Salt Lake City,Salt Lake
372,Fixed Route Bus - Regular,3,November,2019,SAT,136.500000000000000,Salt Lake City,Salt Lake
373,Fixed Route Bus - Regular,3,September,2019,WKD,868.578052999999954,Salt Lake City,Salt Lake
374,Fixed Route Bus - Regular,3,October,2019,SAT,142.500000000000000,Salt Lake City,Salt Lake
375,Fixed Route Bus - Regular,3,October,2018,WKD,471.543007999999986,Salt Lake City,Salt Lake
376,Fixed Route Bus - Regular,3,March,2018,SAT,110.916667000000004,Salt Lake City,Salt Lake
377,Fixed Route Bus - Regular,3,February,2018,SAT,104.166667000000004,Salt Lake City,Salt Lake
378,Fixed Route Bus - Regular,3,June,2018,WKD,393.743566999999985,Salt Lake City,Salt Lake
379,Fixed Route Bus - Regular,3,October,2018,SAT,114.866667000000007,Salt Lake City,Salt Lake
380,Fixed Route Bus - Regular,3,November,2018,WKD,499.403885000000002,Salt Lake City,Salt Lake
381,Fixed Route Bus - Regular,3,March,2018,WKD,485.117173999999977,Salt Lake City,Salt Lake
382,Fixed Route Bus - Regular,3,January,2018,SAT,102.416667000000004,Salt Lake City,Salt Lake
383,Fixed Route Bus - Regular,3,August,2018,SAT,158.166666999999990,Salt Lake City,Salt Lake
384,Fixed Route Bus - Regular,3,September,2018,SAT,124.566666999999995,Salt Lake City,Salt Lake
385,Fixed Route Bus - Regular,3,August,2018,WKD,450.736924999999985,Salt Lake City,Salt Lake
386,Fixed Route Bus - Regular,3,December,2018,WKD,347.834168999999974,Salt Lake City,Salt Lake
387,Fixed Route Bus - Regular,3,June,2018,SAT,144.366667000000007,Salt Lake City,Salt Lake
388,Fixed Route Bus - Regular,3,May,2018,WKD,379.567068000000006,Salt Lake City,Salt Lake
389,Fixed Route Bus - Regular,3,April,2018,WKD,455.351452999999992,Salt Lake City,Salt Lake
390,Fixed Route Bus - Regular,3,November,2018,SAT,106.150000000000006,Salt Lake City,Salt Lake
391,Fixed Route Bus - Regular,3,February,2018,WKD,545.131936999999994,Salt Lake City,Salt Lake
392,Fixed Route Bus - Regular,3,April,2018,SAT,181.270833000000010,Salt Lake City,Salt Lake
393,Fixed Route Bus - Regular,3,December,2018,SAT,113.430555999999996,Salt Lake City,Salt Lake
394,Fixed Route Bus - Regular,3,May,2018,SAT,151.416666999999990,Salt Lake City,Salt Lake
395,Fixed Route Bus - Regular,3,July,2018,SAT,121.450000000000003,Salt Lake City,Salt Lake
396,Fixed Route Bus - Regular,3,July,2018,WKD,376.130940000000010,Salt Lake City,Salt Lake
397,Fixed Route Bus - Regular,3,September,2018,WKD,541.488303999999971,Salt Lake City,Salt Lake
398,Fixed Route Bus - Regular,3,January,2018,WKD,501.011985000000038,Salt Lake City,Salt Lake
399,Fixed Route Bus - Regular,3,October,2017,WKD,533.892276000000038,Salt Lake City,Salt Lake
400,Fixed Route Bus - Regular,3,August,2017,SAT,158.000000000000000,Salt Lake City,Salt Lake
401,Fixed Route Bus - Regular,3,April,2017,WKD,531.562307000000033,Salt Lake City,Salt Lake
402,Fixed Route Bus - Regular,3,July,2017,SAT,145.571429000000023,Salt Lake City,Salt Lake
403,Fixed Route Bus - Regular,3,August,2017,WKD,361.108703999999989,Salt Lake City,Salt Lake
404,Fixed Route Bus - Regular,3,May,2017,SAT,148.583333000000010,Salt Lake City,Salt Lake
405,Fixed Route Bus - Regular,3,September,2017,SAT,146.333333000000010,Salt Lake City,Salt Lake
406,Fixed Route Bus - Regular,3,February,2017,WKD,588.714481999999975,Salt Lake City,Salt Lake
407,Fixed Route Bus - Regular,3,January,2017,WKD,577.904636999999980,Salt Lake City,Salt Lake
408,Fixed Route Bus - Regular,3,March,2017,SAT,139.500000000000000,Salt Lake City,Salt Lake
409,Fixed Route Bus - Regular,3,November,2017,WKD,552.386687000000052,Salt Lake City,Salt Lake
410,Fixed Route Bus - Regular,3,October,2017,SAT,155.166666999999990,Salt Lake City,Salt Lake
411,Fixed Route Bus - Regular,3,March,2017,WKD,526.648178000000030,Salt Lake City,Salt Lake
412,Fixed Route Bus - Regular,3,November,2017,SAT,132.300000000000011,Salt Lake City,Salt Lake
413,Fixed Route Bus - Regular,3,December,2017,WKD,386.861473999999987,Salt Lake City,Salt Lake
414,Fixed Route Bus - Regular,3,July,2017,WKD,428.931736999999998,Salt Lake City,Salt Lake
415,Fixed Route Bus - Regular,3,April,2017,SAT,134.585179000000011,Salt Lake City,Salt Lake
416,Fixed Route Bus - Regular,3,January,2017,SAT,121.666667000000004,Salt Lake City,Salt Lake
417,Fixed Route Bus - Regular,3,June,2017,WKD,435.250743999999997,Salt Lake City,Salt Lake
418,Fixed Route Bus - Regular,3,September,2017,WKD,594.322136000000000,Salt Lake City,Salt Lake
419,Fixed Route Bus - Regular,3,June,2017,SAT,146.916666999999990,Salt Lake City,Salt Lake
420,Fixed Route Bus - Regular,3,May,2017,WKD,436.941215000000000,Salt Lake City,Salt Lake
421,Fixed Route Bus - Regular,3,February,2017,SAT,129.050000000000011,Salt Lake City,Salt Lake
422,Fixed Route Bus - Regular,3,December,2017,SAT,103.366667000000007,Salt Lake City,Salt Lake
423,Fixed Route Bus - Regular,4,January,2024,WKD,1153.903233999999884,"Salt Lake City, Millcreek",Salt Lake
424,Fixed Route Bus - Regular,4,January,2024,SAT,367.449999999999989,"Salt Lake City, Millcreek",Salt Lake
425,Fixed Route Bus - Regular,4,February,2024,SAT,418.183332999999948,"Salt Lake City, Millcreek",Salt Lake
426,Fixed Route Bus - Regular,4,February,2024,SUN,292.750000000000000,"Salt Lake City, Millcreek",Salt Lake
427,Fixed Route Bus - Regular,4,February,2024,WKD,1195.107510000000048,"Salt Lake City, Millcreek",Salt Lake
428,Fixed Route Bus - Regular,4,January,2024,SUN,284.000000000000000,"Salt Lake City, Millcreek",Salt Lake
429,Fixed Route Bus - Regular,4,January,2023,WKD,1104.509439999999813,"Salt Lake City, Millcreek",Salt Lake
430,Fixed Route Bus - Regular,4,August,2023,SAT,459.750000000000000,"Salt Lake City, Millcreek",Salt Lake
431,Fixed Route Bus - Regular,4,November,2023,WKD,1221.153917000000092,"Salt Lake City, Millcreek",Salt Lake
432,Fixed Route Bus - Regular,4,December,2023,SUN,236.433333000000005,"Salt Lake City, Millcreek",Salt Lake
433,Fixed Route Bus - Regular,4,November,2023,SAT,419.666667000000018,"Salt Lake City, Millcreek",Salt Lake
434,Fixed Route Bus - Regular,4,February,2023,SAT,391.750000000000000,"Salt Lake City, Millcreek",Salt Lake
435,Fixed Route Bus - Regular,4,February,2023,SUN,296.833332999999982,"Salt Lake City, Millcreek",Salt Lake
436,Fixed Route Bus - Regular,4,May,2023,SAT,360.966667000000029,"Salt Lake City, Millcreek",Salt Lake
437,Fixed Route Bus - Regular,4,April,2023,SUN,284.199999999999989,"Salt Lake City, Millcreek",Salt Lake
438,Fixed Route Bus - Regular,4,December,2023,SAT,345.716667000000029,"Salt Lake City, Millcreek",Salt Lake
439,Fixed Route Bus - Regular,4,July,2023,SAT,396.533332999999971,"Salt Lake City, Millcreek",Salt Lake
440,Fixed Route Bus - Regular,4,June,2023,SAT,425.166667000000018,"Salt Lake City, Millcreek",Salt Lake
441,Fixed Route Bus - Regular,4,August,2023,SUN,340.100000000000023,"Salt Lake City, Millcreek",Salt Lake
442,Fixed Route Bus - Regular,4,July,2023,SUN,274.949999999999989,"Salt Lake City, Millcreek",Salt Lake
443,Fixed Route Bus - Regular,4,April,2023,SAT,396.333332999999982,"Salt Lake City, Millcreek",Salt Lake
444,Fixed Route Bus - Regular,4,June,2023,WKD,960.532681000000025,"Salt Lake City, Millcreek",Salt Lake
445,Fixed Route Bus - Regular,4,January,2023,SAT,357.000000000000000,"Salt Lake City, Millcreek",Salt Lake
446,Fixed Route Bus - Regular,4,June,2023,SUN,312.250000000000000,"Salt Lake City, Millcreek",Salt Lake
447,Fixed Route Bus - Regular,4,December,2023,WKD,870.359024000000090,"Salt Lake City, Millcreek",Salt Lake
448,Fixed Route Bus - Regular,4,July,2023,WKD,958.822441000000026,"Salt Lake City, Millcreek",Salt Lake
449,Fixed Route Bus - Regular,4,February,2023,WKD,1128.630068000000165,"Salt Lake City, Millcreek",Salt Lake
450,Fixed Route Bus - Regular,4,October,2023,SAT,406.333332999999982,"Salt Lake City, Millcreek",Salt Lake
451,Fixed Route Bus - Regular,4,September,2023,SAT,398.850000000000023,"Salt Lake City, Millcreek",Salt Lake
452,Fixed Route Bus - Regular,4,March,2023,WKD,1005.118853999999942,"Salt Lake City, Millcreek",Salt Lake
453,Fixed Route Bus - Regular,4,January,2023,SUN,279.399999999999977,"Salt Lake City, Millcreek",Salt Lake
454,Fixed Route Bus - Regular,4,March,2023,SUN,274.666667000000018,"Salt Lake City, Millcreek",Salt Lake
455,Fixed Route Bus - Regular,4,March,2023,SAT,363.750000000000000,"Salt Lake City, Millcreek",Salt Lake
456,Fixed Route Bus - Regular,4,September,2023,WKD,1218.739223999999922,"Salt Lake City, Millcreek",Salt Lake
457,Fixed Route Bus - Regular,4,November,2023,SUN,169.329332999999991,"Salt Lake City, Millcreek",Salt Lake
458,Fixed Route Bus - Regular,4,April,2023,WKD,1003.508927000000085,"Salt Lake City, Millcreek",Salt Lake
459,Fixed Route Bus - Regular,4,May,2023,WKD,960.585370000000012,"Salt Lake City, Millcreek",Salt Lake
460,Fixed Route Bus - Regular,4,September,2023,SUN,331.666667000000018,"Salt Lake City, Millcreek",Salt Lake
461,Fixed Route Bus - Regular,4,August,2023,WKD,1107.944188999999824,"Salt Lake City, Millcreek",Salt Lake
462,Fixed Route Bus - Regular,4,May,2023,SUN,291.870000000000005,"Salt Lake City, Millcreek",Salt Lake
463,Fixed Route Bus - Regular,4,October,2023,WKD,1183.204330000000027,"Salt Lake City, Millcreek",Salt Lake
464,Fixed Route Bus - Regular,4,October,2023,SUN,313.066666999999995,"Salt Lake City, Millcreek",Salt Lake
465,Fixed Route Bus - Regular,4,October,2022,WKD,992.059757999999988,"Salt Lake City, Millcreek",Salt Lake
466,Fixed Route Bus - Regular,4,May,2022,WKD,729.624123000000054,"Salt Lake City, Millcreek",Salt Lake
467,Fixed Route Bus - Regular,4,September,2022,WKD,1031.294836999999916,"Salt Lake City, Millcreek",Salt Lake
468,Fixed Route Bus - Regular,4,June,2022,SAT,268.816666999999995,"Salt Lake City, Millcreek",Salt Lake
469,Fixed Route Bus - Regular,4,December,2022,SUN,223.445333000000005,"Salt Lake City, Millcreek",Salt Lake
470,Fixed Route Bus - Regular,4,February,2022,SAT,328.616667000000007,"Salt Lake City, Millcreek",Salt Lake
471,Fixed Route Bus - Regular,4,November,2022,SAT,329.600000000000023,"Salt Lake City, Millcreek",Salt Lake
